county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Kwale,KE002,-4.120591,39.066136,1987,14639.000000,16077.317732,1.098252,Annual,0,18.000000,458.550193,541.885007,-15.378690,25.475011,36.013563,1.413682,7.000000,2.000000,7.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,1987,16574.000000,37291.500000,2.250000,Annual,0,18.000000,338.857618,361.774838,-6.334664,18.825423,15.859953,0.842475,7.000000,1.000000,8.000000,7.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,1987,3000.000000,3400.000000,1.133333,Annual,0,18.000000,866.108392,534.602138,62.009900,48.117133,82.956483,1.724053,8.000000,6.000000,9.000000,9.000000,101.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Machakos,KE016,-1.276237,37.394595,1987,81193.762397,151246.985302,1.862791,Annual,0,18.000000,372.098517,412.340392,-9.759382,20.672140,26.230888,1.268900,7.000000,2.000000,9.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Makueni,KE017,-2.253637,37.876663,1987,90806.237603,169153.014698,1.862791,Annual,1,18.000000,293.817121,334.183265,-12.079044,16.323173,19.531988,1.196580,5.000000,1.000000,10.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mandera,KE009,3.230964,40.711346,1987,1874.000000,431.000000,0.229989,Annual,0,18.000000,240.744653,189.924349,26.758183,13.374703,22.069349,1.650081,4.000000,2.000000,11.000000,7.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Marsabit,KE010,2.860480,37.714884,1987,6880.000000,7800.000000,1.133721,Annual,0,18.000000,210.826390,184.486778,14.277236,11.712577,14.411071,1.230393,3.000000,1.000000,10.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Meru,KE012,0.229055,37.776111,1987,40558.322958,129542.446961,3.193979,Annual,0,18.000000,363.603524,524.441410,-30.668418,20.200196,20.795944,1.029492,8.000000,1.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mombasa,KE001,-3.990448,39.701130,1987,670.000000,489.000000,0.729851,Annual,0,18.000000,715.200000,734.479994,-2.624986,39.733333,64.530096,1.624080,8.000000,4.000000,8.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Murang'a,KE021,-0.828519,37.004173,1987,46300.000000,70783.000000,1.528790,Annual,0,18.000000,575.630251,695.837541,-17.275195,31.979458,34.146847,1.067774,9.000000,4.000000,8.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nairobi,KE047,-1.300489,36.827926,1987,2369.500000,3198.825000,1.350000,Annual,0,18.000000,441.884612,505.110248,-12.517195,24.549145,25.734103,1.048269,8.000000,4.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nakuru,KE032,-0.458448,36.100384,1987,66618.000000,179868.600000,2.700000,Annual,0,18.000000,491.462184,535.090196,-8.153394,27.303455,21.286473,0.779626,9.000000,3.000000,3.000000,1.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nandi,KE029,0.227352,35.123876,1987,62635.000000,197300.250000,3.150000,Annual,0,18.000000,782.461536,819.099630,-4.472972,43.470085,26.918391,0.619239,14.000000,7.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Narok,KE033,-1.279878,35.476358,1987,35500.000000,95850.000000,2.700000,Annual,0,18.000000,603.581470,591.197598,2.094710,33.532304,17.863632,0.532729,14.000000,3.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyamira,KE046,-0.649378,34.933398,1987,18454.417471,64775.149235,3.510008,Annual,0,18.000000,980.206902,912.716100,7.394501,54.455939,26.844482,0.492958,15.000000,10.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyandarua,KE018,-0.389093,36.497431,1987,18640.000000,65240.000000,3.500000,Annual,0,18.000000,557.064822,598.538580,-6.929170,30.948046,26.799605,0.865955,10.000000,3.000000,5.000000,2.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyeri,KE019,-0.314375,36.930473,1987,21483.000000,34655.000000,1.613136,Annual,0,18.000000,543.481807,644.133946,-15.625964,30.193434,25.099992,0.831306,9.000000,4.000000,7.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,1987,1200.000000,3240.000000,2.700000,Annual,0,18.000000,271.922621,270.988171,0.344830,15.106812,16.724869,1.107108,4.000000,1.000000,10.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,1987,49079.000000,66257.000000,1.350007,Annual,0,18.000000,796.550001,811.195420,-1.805412,44.252778,25.215718,0.569811,14.000000,7.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,1987,6089.000000,10046.000000,1.649860,Annual,0,18.000000,286.939391,310.607723,-7.620007,15.941077,19.771040,1.240257,4.000000,1.000000,9.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,1987,929.000000,1036.093609,1.115278,Annual,0,18.000000,204.516601,192.080568,6.474384,11.362033,12.594817,1.108500,4.000000,0.000000,13.000000,9.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,1987,13256.677042,42341.553039,3.193979,Annual,1,18.000000,489.392855,547.091662,-10.546461,27.188492,37.983050,1.397027,8.000000,4.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,1987,68080.000000,245088.000000,3.600000,Annual,0,18.000000,604.113927,634.237966,-4.749643,33.561885,26.424392,0.787333,10.000000,5.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,1987,59830.000000,215388.000000,3.600000,Annual,0,18.000000,602.918920,606.721928,-0.626813,33.495496,25.650205,0.765781,11.000000,4.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,1987,17876.446178,30568.722964,1.710000,Annual,0,18.000000,978.684220,1006.033351,-2.718511,54.371346,30.215170,0.555719,15.000000,9.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,1987,806.000000,227.182718,0.281864,Annual,0,18.000000,186.827477,193.539230,-3.467903,10.379304,14.097137,1.358197,4.000000,0.000000,13.000000,7.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,1987,21160.000000,72367.000000,3.419991,Annual,0,18.000000,474.037415,443.095810,6.983051,26.335412,26.051062,0.989203,9.000000,3.000000,8.000000,5.000000,121.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,1988,17000.000000,44049.600000,2.591153,Annual,0,18.000000,489.811967,465.744538,5.167517,27.211776,25.260299,0.928286,10.000000,2.000000,5.000000,4.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,1988,72210.000000,162470.000000,2.249965,Annual,0,18.000000,814.900001,854.742337,-4.661327,45.272222,35.543285,0.785101,12.000000,4.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,1988,27300.000000,29485.000000,1.080037,Annual,0,18.000000,1034.480769,900.425645,14.887973,57.471154,34.915114,0.607524,16.000000,9.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,1988,26700.000000,84105.000000,3.150000,Annual,0,18.000000,620.101017,657.566659,-5.697619,34.450057,30.958231,0.898641,11.000000,4.000000,4.000000,3.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,1988,50600.000000,75400.000000,1.490119,Annual,0,18.000000,731.472525,525.286081,39.252219,40.637362,53.465945,1.315684,8.000000,4.000000,8.000000,5.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,1988,65.000000,45.004500,0.692377,Annual,0,18.000000,274.261855,240.279175,14.142999,15.236770,15.979328,1.048735,4.000000,1.000000,9.000000,8.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,1988,650.000000,780.000000,1.200000,Annual,0,18.000000,229.004822,173.962088,31.640650,12.722490,21.160833,1.663262,4.000000,2.000000,13.000000,7.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,1988,28960.000000,63857.000000,2.205007,Annual,0,18.000000,429.553364,373.466385,15.017946,23.864076,26.024795,1.090543,6.000000,3.000000,9.000000,5.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,1988,134800.000000,310040.000000,2.300000,Annual,0,18.000000,964.915798,951.356143,1.425297,53.606433,37.810014,0.705326,15.000000,6.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,1988,85434.000000,307562.000000,3.599995,Annual,0,18.000000,888.119403,795.027352,11.709289,49.339967,34.614899,0.701559,15.000000,6.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,1988,25702.000000,29784.000000,1.158820,Annual,0,18.000000,786.928585,695.396027,13.162652,43.718255,40.076082,0.916690,12.000000,4.000000,2.000000,2.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,1988,38400.000000,57600.000000,1.500000,Annual,0,18.000000,522.443070,488.607513,6.924895,29.024615,23.216222,0.799880,12.000000,3.000000,6.000000,6.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,1988,29820.000000,45624.000000,1.529980,Annual,0,18.000000,887.479173,646.759723,37.219301,49.304399,62.021220,1.257925,10.000000,5.000000,6.000000,5.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,1988,15901.000000,31484.000000,1.980001,Annual,0,18.000000,868.202894,816.425122,6.342011,48.233494,34.029332,0.705512,15.000000,7.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,1988,126465.000000,70507.000000,0.557522,Annual,0,18.000000,341.320964,272.434005,25.285742,18.962276,26.024719,1.372447,5.000000,2.000000,11.000000,6.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kwale,KE002,-4.120591,39.066136,1988,28240.000000,45184.000000,1.600000,Annual,0,18.000000,536.985134,541.885007,-0.904227,29.832507,24.602425,0.824685,11.000000,3.000000,5.000000,5.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,1988,18000.000000,32400.000000,1.800000,Annual,0,18.000000,416.629140,361.774838,15.162553,23.146063,22.210055,0.959561,7.000000,3.000000,6.000000,6.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,1988,1641.000000,1712.000000,1.043266,Annual,0,18.000000,701.832525,534.602138,31.281279,38.990696,34.636666,0.888332,10.000000,7.000000,6.000000,6.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Machakos,KE016,-1.276237,37.394595,1988,172000.000000,226563.000000,1.317227,Annual,0,18.000000,503.886702,412.340392,22.201635,27.993706,32.000424,1.143129,6.000000,4.000000,7.000000,4.000000,71.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
